entry_time,exit_time,direction,entry,exit,outcome,pips
2026-06-21 05:25:00,2026-06-21 05:30:00,BUY,4158.13059,4157.13059,LOSS,-10.0
2026-06-21 05:35:00,2026-06-21 05:40:00,SELL,4155.01479,4156.01479,LOSS,-10.0
2026-06-21 05:45:00,2026-06-21 05:50:00,BUY,4158.13252,4157.13252,LOSS,-10.0
2026-06-21 05:55:00,2026-06-21 06:00:00,SELL,4155.01309,4156.01309,LOSS,-10.0
2026-06-21 06:05:00,2026-06-21 06:10:00,BUY,4158.13398,4157.13398,LOSS,-10.0
2026-06-21 06:15:00,2026-06-21 06:20:00,SELL,4155.01186,4156.01186,LOSS,-10.0
2026-06-21 06:25:00,2026-06-21 06:30:00,BUY,4158.13497,4157.13497,LOSS,-10.0
2026-06-21 06:35:00,2026-06-21 06:40:00,SELL,4155.01111,4156.01111,LOSS,-10.0
2026-06-21 06:45:00,2026-06-21 06:50:00,BUY,4158.13547,4157.13547,LOSS,-10.0
2026-06-21 06:55:00,2026-06-21 07:00:00,SELL,4155.01085,4156.01085,LOSS,-10.0
2026-06-21 07:05:00,2026-06-21 07:10:00,BUY,4158.13549,4157.13549,LOSS,-10.0
2026-06-21 07:15:00,2026-06-21 07:20:00,SELL,4155.01107,4156.01107,LOSS,-10.0
2026-06-21 07:25:00,2026-06-21 07:30:00,BUY,4158.13503,4157.13503,LOSS,-10.0
2026-06-21 07:35:00,2026-06-21 07:40:00,SELL,4155.01178,4156.01178,LOSS,-10.0
2026-06-21 07:45:00,2026-06-21 07:50:00,BUY,4158.13408,4157.13408,LOSS,-10.0
2026-06-21 07:55:00,2026-06-21 08:00:00,SELL,4155.01637,4156.01637,LOSS,-10.0
2026-06-21 08:05:00,2026-06-21 08:10:00,BUY,4158.13617,4157.13617,LOSS,-10.0
2026-06-21 08:15:00,2026-06-21 08:20:00,SELL,4155.01801,4156.01801,LOSS,-10.0
2026-06-21 08:35:00,2026-06-21 08:40:00,SELL,4155.02011,4156.02011,LOSS,-10.0
2026-06-21 08:55:00,2026-06-21 09:00:00,SELL,4155.02265,4156.02265,LOSS,-10.0
2026-06-21 09:10:00,2026-06-21 09:15:00,SELL,4155.04199,4156.04199,LOSS,-10.0
2026-06-21 09:25:00,2026-06-21 09:30:00,BUY,4158.12607,4157.12607,LOSS,-10.0
2026-06-21 09:45:00,2026-06-21 09:50:00,BUY,4158.12252,4157.12252,LOSS,-10.0
2026-06-21 10:05:00,2026-06-21 10:10:00,BUY,4158.11861,4157.11861,LOSS,-10.0
2026-06-21 10:25:00,2026-06-21 10:30:00,BUY,4158.11437,4157.11437,LOSS,-10.0
2026-06-21 10:45:00,2026-06-21 10:50:00,BUY,4158.10984,4157.10984,LOSS,-10.0
2026-06-21 11:00:00,2026-06-21 11:05:00,BUY,4158.13151,4157.13151,LOSS,-10.0
2026-06-21 11:10:00,2026-06-21 11:15:00,SELL,4155.02054,4156.02054,LOSS,-10.0
2026-06-21 11:30:00,2026-06-21 11:35:00,SELL,4155.01836,4156.01836,LOSS,-10.0
2026-06-21 11:40:00,2026-06-21 11:45:00,BUY,4158.13587,4157.13587,LOSS,-10.0
2026-06-21 11:50:00,2026-06-21 11:55:00,SELL,4155.01663,4156.01663,LOSS,-10.0
2026-06-21 12:00:00,2026-06-21 12:05:00,BUY,4158.13736,4157.13736,LOSS,-10.0
2026-06-21 12:10:00,2026-06-21 12:15:00,SELL,4155.01538,4156.01538,LOSS,-10.0
2026-06-21 12:20:00,2026-06-21 12:25:00,BUY,4158.13838,4157.13838,LOSS,-10.0
2026-06-21 12:30:00,2026-06-21 12:35:00,SELL,4155.0146,4156.0146,LOSS,-10.0
2026-06-21 12:40:00,2026-06-21 12:45:00,BUY,4158.13891,4157.13891,LOSS,-10.0
2026-06-21 12:50:00,2026-06-21 12:55:00,SELL,4155.01431,4156.01431,LOSS,-10.0
2026-06-21 13:00:00,2026-06-21 13:05:00,BUY,4158.13896,4157.13896,LOSS,-10.0
2026-06-21 13:10:00,2026-06-21 13:15:00,SELL,4155.0145,4156.0145,LOSS,-10.0
2026-06-21 13:20:00,2026-06-21 13:25:00,BUY,4158.13852,4157.13852,LOSS,-10.0
2026-06-21 13:30:00,2026-06-21 13:35:00,SELL,4155.01518,4156.01518,LOSS,-10.0
2026-06-21 13:40:00,2026-06-21 13:45:00,BUY,4158.1376,4157.1376,LOSS,-10.0
2026-06-21 13:50:00,2026-06-21 13:55:00,SELL,4155.01634,4156.01634,LOSS,-10.0
2026-06-21 14:00:00,2026-06-21 14:05:00,BUY,4158.13621,4157.13621,LOSS,-10.0
2026-06-21 14:10:00,2026-06-21 14:15:00,SELL,4155.01797,4156.01797,LOSS,-10.0
2026-06-21 14:20:00,2026-06-21 14:25:00,BUY,4158.13435,4157.13435,LOSS,-10.0
2026-06-21 14:30:00,2026-06-21 14:35:00,SELL,4155.02006,4156.02006,LOSS,-10.0
2026-06-21 14:50:00,2026-06-21 14:55:00,SELL,4155.02259,4156.02259,LOSS,-10.0
2026-06-21 15:05:00,2026-06-21 15:10:00,SELL,4155.04208,4156.04208,LOSS,-10.0
2026-06-21 15:20:00,2026-06-21 15:25:00,BUY,4158.12613,4157.12613,LOSS,-10.0
2026-06-21 15:40:00,2026-06-21 15:45:00,BUY,4158.12259,4157.12259,LOSS,-10.0
2026-06-21 16:00:00,2026-06-21 16:05:00,BUY,4158.11869,4157.11869,LOSS,-10.0
2026-06-21 16:20:00,2026-06-21 16:25:00,BUY,4158.11446,4157.11446,LOSS,-10.0
2026-06-21 16:40:00,2026-06-21 16:45:00,BUY,4158.10994,4157.10994,LOSS,-10.0
2026-06-21 16:55:00,2026-06-21 17:00:00,BUY,4158.13146,4157.13146,LOSS,-10.0
2026-06-21 17:05:00,2026-06-21 17:10:00,SELL,4155.02058,4156.02058,LOSS,-10.0
2026-06-21 17:25:00,2026-06-21 17:30:00,SELL,4155.0184,4156.0184,LOSS,-10.0
2026-06-21 17:35:00,2026-06-21 17:40:00,BUY,4158.13583,4157.13583,LOSS,-10.0
2026-06-21 17:45:00,2026-06-21 17:50:00,SELL,4155.01666,4156.01666,LOSS,-10.0
2026-06-21 17:55:00,2026-06-21 18:00:00,BUY,4158.13733,4157.13733,LOSS,-10.0
2026-06-21 18:05:00,2026-06-21 18:10:00,SELL,4155.0154,4156.0154,LOSS,-10.0
2026-06-21 18:15:00,2026-06-21 18:20:00,BUY,4158.13836,4157.13836,LOSS,-10.0
2026-06-21 18:25:00,2026-06-21 18:30:00,SELL,4155.01461,4156.01461,LOSS,-10.0
2026-06-21 18:35:00,2026-06-21 18:40:00,BUY,4158.13891,4157.13891,LOSS,-10.0
2026-06-21 18:45:00,2026-06-21 18:50:00,SELL,4155.01431,4156.01431,LOSS,-10.0
2026-06-21 18:55:00,2026-06-21 19:00:00,BUY,4158.13897,4157.13897,LOSS,-10.0
2026-06-21 19:05:00,2026-06-21 19:10:00,SELL,4155.01449,4156.01449,LOSS,-10.0
2026-06-21 19:15:00,2026-06-21 19:20:00,BUY,4158.13854,4157.13854,LOSS,-10.0
2026-06-21 19:25:00,2026-06-21 19:30:00,SELL,4155.01516,4156.01516,LOSS,-10.0
2026-06-21 19:35:00,2026-06-21 19:40:00,BUY,4158.13763,4157.13763,LOSS,-10.0
2026-06-21 19:45:00,2026-06-21 19:50:00,SELL,4155.01631,4156.01631,LOSS,-10.0
2026-06-21 19:55:00,2026-06-21 20:00:00,BUY,4158.13624,4157.13624,LOSS,-10.0
2026-06-21 20:05:00,2026-06-21 20:10:00,SELL,4155.01793,4156.01793,LOSS,-10.0
2026-06-21 20:15:00,2026-06-21 20:20:00,BUY,4158.13439,4157.13439,LOSS,-10.0
2026-06-21 20:25:00,2026-06-21 20:30:00,SELL,4155.02001,4156.02001,LOSS,-10.0
2026-06-21 20:45:00,2026-06-21 20:50:00,SELL,4155.02253,4156.02253,LOSS,-10.0
2026-06-21 21:00:00,2026-06-21 21:05:00,SELL,4155.04218,4156.04218,LOSS,-10.0
2026-06-21 21:15:00,2026-06-21 21:20:00,BUY,4158.1262,4157.1262,LOSS,-10.0
2026-06-21 21:35:00,2026-06-21 21:40:00,BUY,4158.12267,4157.12267,LOSS,-10.0
2026-06-21 21:55:00,2026-06-21 22:00:00,BUY,4158.11878,4157.11878,LOSS,-10.0
2026-06-21 22:15:00,2026-06-21 22:20:00,BUY,4158.11455,4157.11455,LOSS,-10.0
2026-06-21 22:35:00,2026-06-21 22:40:00,BUY,4158.11003,4157.11003,LOSS,-10.0
2026-06-21 22:50:00,2026-06-21 22:55:00,BUY,4158.13141,4157.13141,LOSS,-10.0
2026-06-21 23:00:00,2026-06-21 23:05:00,SELL,4155.02063,4156.02063,LOSS,-10.0
2026-06-21 23:20:00,2026-06-21 23:25:00,SELL,4155.01844,4156.01844,LOSS,-10.0
2026-06-21 23:30:00,2026-06-21 23:35:00,BUY,4158.1358,4157.1358,LOSS,-10.0
2026-06-21 23:40:00,2026-06-21 23:45:00,SELL,4155.01669,4156.01669,LOSS,-10.0
2026-06-21 23:50:00,2026-06-21 23:55:00,BUY,4158.13731,4157.13731,LOSS,-10.0
2026-06-22 00:00:00,2026-06-22 00:05:00,SELL,4155.01542,4156.01542,LOSS,-10.0
2026-06-22 00:10:00,2026-06-22 00:15:00,BUY,4158.13835,4157.13835,LOSS,-10.0
2026-06-22 00:20:00,2026-06-22 00:25:00,SELL,4155.01462,4156.01462,LOSS,-10.0
2026-06-22 00:30:00,2026-06-22 00:35:00,BUY,4158.1389,4157.1389,LOSS,-10.0
2026-06-22 00:40:00,2026-06-22 00:45:00,SELL,4155.01431,4156.01431,LOSS,-10.0
2026-06-22 00:50:00,2026-06-22 00:55:00,BUY,4158.13897,4157.13897,LOSS,-10.0
2026-06-22 01:00:00,2026-06-22 01:05:00,SELL,4155.01448,4156.01448,LOSS,-10.0
2026-06-22 01:10:00,2026-06-22 01:15:00,BUY,4158.13855,4157.13855,LOSS,-10.0
2026-06-22 01:20:00,2026-06-22 01:25:00,SELL,4155.01514,4156.01514,LOSS,-10.0
2026-06-22 01:30:00,2026-06-22 01:35:00,BUY,4158.13765,4157.13765,LOSS,-10.0
2026-06-22 01:40:00,2026-06-22 01:45:00,SELL,4155.01628,4156.01628,LOSS,-10.0
2026-06-22 01:50:00,2026-06-22 01:55:00,BUY,4158.13627,4157.13627,LOSS,-10.0
2026-06-22 02:00:00,2026-06-22 02:05:00,SELL,4155.0179,4156.0179,LOSS,-10.0
2026-06-22 02:10:00,2026-06-22 02:15:00,BUY,4158.13443,4157.13443,LOSS,-10.0
2026-06-22 02:20:00,2026-06-22 02:25:00,SELL,4155.01997,4156.01997,LOSS,-10.0
2026-06-22 02:40:00,2026-06-22 02:45:00,SELL,4155.02248,4156.02248,LOSS,-10.0
2026-06-22 02:55:00,2026-06-22 03:00:00,SELL,4155.04227,4156.04227,LOSS,-10.0
2026-06-22 03:10:00,2026-06-22 03:15:00,BUY,4158.12627,4157.12627,LOSS,-10.0
2026-06-22 03:30:00,2026-06-22 03:35:00,BUY,4158.12274,4157.12274,LOSS,-10.0
2026-06-22 03:50:00,2026-06-22 03:55:00,BUY,4158.11886,4157.11886,LOSS,-10.0
2026-06-22 04:30:00,2026-06-22 04:35:00,BUY,4158.12137,4157.12137,LOSS,-10.0
2026-06-22 04:45:00,2026-06-22 04:50:00,BUY,4158.13324,4157.13324,LOSS,-10.0
2026-06-22 04:55:00,2026-06-22 05:00:00,SELL,4155.02577,4156.02577,LOSS,-10.0
2026-06-22 06:15:00,2026-06-22 06:20:00,SELL,4155.01291,4156.01291,LOSS,-10.0
2026-06-22 06:25:00,2026-06-22 06:30:00,BUY,4158.14582,4157.14582,LOSS,-10.0
2026-06-22 06:35:00,2026-06-22 06:40:00,SELL,4155.02642,4156.02642,LOSS,-10.0
2026-06-22 07:10:00,2026-06-22 07:15:00,BUY,4158.13049,4157.13049,LOSS,-10.0
2026-06-22 08:00:00,2026-06-22 08:05:00,SELL,4154.47983,4155.47983,LOSS,-10.0
2026-06-22 09:05:00,2026-06-22 09:10:00,BUY,4163.73952,4162.73952,LOSS,-10.0
2026-06-22 09:35:00,2026-06-22 09:40:00,SELL,4143.05098,4144.05098,LOSS,-10.0
2026-06-22 10:15:00,2026-06-22 10:20:00,BUY,4167.77653,4166.77653,LOSS,-10.0
2026-06-22 13:05:00,2026-06-22 13:10:00,SELL,4183.02745,4184.02745,LOSS,-10.0
2026-06-22 17:50:00,2026-06-22 17:55:00,SELL,4190.32017,4191.32017,LOSS,-10.0
2026-06-22 19:00:00,2026-06-22 19:05:00,BUY,4201.59848,4200.59848,LOSS,-10.0
2026-06-22 21:35:00,2026-06-22 21:40:00,SELL,4201.14525,4202.14525,LOSS,-10.0
2026-06-22 22:05:00,2026-06-22 22:10:00,BUY,4208.38115,4207.38115,LOSS,-10.0
2026-06-22 22:40:00,2026-06-22 22:45:00,SELL,4200.69748,4201.69748,LOSS,-10.0
2026-06-23 00:05:00,2026-06-23 00:10:00,BUY,4210.12811,4209.12811,LOSS,-10.0
2026-06-23 00:25:00,2026-06-23 00:30:00,SELL,4193.62256,4194.62256,LOSS,-10.0
2026-06-23 00:55:00,2026-06-23 01:00:00,BUY,4200.68826,4199.68826,LOSS,-10.0
2026-06-23 01:05:00,2026-06-23 01:10:00,SELL,4195.32514,4196.32514,LOSS,-10.0
2026-06-23 01:15:00,2026-06-23 01:20:00,SELL,4192.14831,4193.14831,LOSS,-10.0
2026-06-23 03:05:00,2026-06-23 03:10:00,BUY,4188.92569,4187.92569,LOSS,-10.0
2026-06-23 03:30:00,2026-06-23 03:35:00,SELL,4177.79771,4178.79771,LOSS,-10.0
2026-06-23 04:20:00,2026-06-23 04:25:00,BUY,4190.47526,4189.47526,LOSS,-10.0
2026-06-23 05:45:00,2026-06-23 05:50:00,SELL,4184.2924,4185.2924,LOSS,-10.0
2026-06-23 05:55:00,2026-06-23 06:00:00,BUY,4193.23515,4192.23515,LOSS,-10.0
2026-06-23 08:45:00,2026-06-23 08:50:00,SELL,4187.41358,4188.41358,LOSS,-10.0
2026-06-23 09:30:00,2026-06-23 09:35:00,BUY,4193.93244,4192.93244,LOSS,-10.0
2026-06-23 09:55:00,2026-06-23 10:00:00,SELL,4187.67623,4188.67623,LOSS,-10.0
2026-06-23 10:55:00,2026-06-23 11:00:00,BUY,4194.94278,4193.94278,LOSS,-10.0
2026-06-23 11:15:00,2026-06-23 11:20:00,SELL,4174.08391,4175.08391,LOSS,-10.0
2026-06-23 22:10:00,2026-06-23 22:15:00,SELL,4113.48873,4114.48873,LOSS,-10.0
2026-06-23 23:40:00,2026-06-23 23:45:00,BUY,4129.87321,4128.87321,LOSS,-10.0
2026-06-24 01:20:00,2026-06-24 01:25:00,SELL,4122.73502,4123.73502,LOSS,-10.0
2026-06-24 01:30:00,2026-06-24 01:35:00,BUY,4136.91921,4135.91921,LOSS,-10.0
